objectId,redDecimal,blueHex,greenFraction,hexCode,ACL,redHex,name,updatedAt,greenDecimal,redFraction,blueDecimal,greenHex,createdAt,blueFraction
wlqWzYScHg,112,90,0.5,#708090,null,70,Slate gray,Fri Dec 13 2019 17:44:28 GMT-0600 (Central Standard Time),128,0.44,144,80,Fri Dec 13 2019 17:44:28 GMT-0600 (Central Standard Time),0.56
Sg2Tmron9l,106,CD,0.35,#6A5ACD,null,6A,Slate blue,Fri Dec 13 2019 17:44:28 GMT-0600 (Central Standard Time),90,0.42,205,5A,Fri Dec 13 2019 17:44:28 GMT-0600 (Central Standard Time),0.8
2KVVVHdQb5,200,86,0.25,#C84186,null,C8,Smitten,Fri Dec 13 2019 17:44:28 GMT-0600 (Central Standard Time),65,0.78,134,41,Fri Dec 13 2019 17:44:28 GMT-0600 (Central Standard Time),0.53
nb91dTZY1U,128,32,0.46,#807532,null,80,Spanish bistre,Fri Dec 13 2019 17:44:28 GMT-0600 (Central Standard Time),117,0.5,50,75,Fri Dec 13 2019 17:44:28 GMT-0600 (Central Standard Time),0.2
qs6unDfckr,137,43,0.22,#893843,null,89,Solid pink,Fri Dec 13 2019 17:44:28 GMT-0600 (Central Standard Time),56,0.54,67,38,Fri Dec 13 2019 17:44:28 GMT-0600 (Central Standard Time),0.26
BpIcRSkEF9,117,75,0.46,#757575,null,75,Sonic silver,Fri Dec 13 2019 17:44:28 GMT-0600 (Central Standard Time),117,0.46,117,75,Fri Dec 13 2019 17:44:28 GMT-0600 (Central Standard Time),0.46
f7vlZBAnRz,29,51,0.16,#1D2951,null,1D,Space cadet,Fri Dec 13 2019 17:44:28 GMT-0600 (Central Standard Time),41,0.11,81,29,Fri Dec 13 2019 17:44:28 GMT-0600 (Central Standard Time),0.32
W5W0oVcVL1,255,FA,0.98,#FFFAFA,null,FF,Snow,Fri Dec 13 2019 17:44:28 GMT-0600 (Central Standard Time),250,1,250,FA,Fri Dec 13 2019 17:44:28 GMT-0600 (Central Standard Time),0.98
4mHWMrWTDR,232,00,0.38,#E86100,null,E8,Spanish orange,Fri Dec 13 2019 17:44:28 GMT-0600 (Central Standard Time),97,0.91,0,61,Fri Dec 13 2019 17:44:28 GMT-0600 (Central Standard Time),0
guTvliPcvR,0,B8,0.44,#0070B8,null,00,Spanish blue,Fri Dec 13 2019 17:44:28 GMT-0600 (Central Standard Time),112,0,184,70,Fri Dec 13 2019 17:44:28 GMT-0600 (Central Standard Time),0.72
RBn0k277jB,209,47,0,#D10047,null,D1,Spanish carmine,Fri Dec 13 2019 17:44:28 GMT-0600 (Central Standard Time),0,0.82,71,00,Fri Dec 13 2019 17:44:28 GMT-0600 (Central Standard Time),0.28
Ub8YJEYpRx,152,98,0.6,#989898,null,98,Spanish gray,Fri Dec 13 2019 17:44:28 GMT-0600 (Central Standard Time),152,0.6,152,98,Fri Dec 13 2019 17:44:28 GMT-0600 (Central Standard Time),0.6
ADHf8VozEg,0,50,0.57,#009150,null,00,Spanish green,Fri Dec 13 2019 17:44:28 GMT-0600 (Central Standard Time),145,0,80,91,Fri Dec 13 2019 17:44:28 GMT-0600 (Central Standard Time),0.31
F4x3yWS5lq,247,BE,0.75,#F7BFBE,null,F7,Spanish pink,Fri Dec 13 2019 17:44:28 GMT-0600 (Central Standard Time),191,0.97,190,BF,Fri Dec 13 2019 17:44:28 GMT-0600 (Central Standard Time),0.75
hdFoWfTyxY,0,FF,1,#00FFFF,null,00,Spanish sky blue,Fri Dec 13 2019 17:44:28 GMT-0600 (Central Standard Time),255,0,255,FF,Fri Dec 13 2019 17:44:28 GMT-0600 (Central Standard Time),1
mVaPPCKIEV,236,BD,0.92,#ECEBBD,null,EC,Spring green (Crayola),Fri Dec 13 2019 17:44:28 GMT-0600 (Central Standard Time),235,0.93,189,EB,Fri Dec 13 2019 17:44:28 GMT-0600 (Central Standard Time),0.74
rDiIAte48B,204,CC,0.2,#CC33CC,null,CC,Steel pink,Fri Dec 13 2019 17:44:28 GMT-0600 (Central Standard Time),51,0.8,204,33,Fri Dec 13 2019 17:44:28 GMT-0600 (Central Standard Time),0.8
DmYrxnq28i,95,8B,0.54,#5F8A8B,null,5F,Steel Teal,Fri Dec 13 2019 17:44:28 GMT-0600 (Central Standard Time),138,0.37,139,8A,Fri Dec 13 2019 17:44:28 GMT-0600 (Central Standard Time),0.55
tYhHU8GDUx,228,6F,0.85,#E4D96F,null,E4,Straw,Fri Dec 13 2019 17:44:28 GMT-0600 (Central Standard Time),217,0.89,111,D9,Fri Dec 13 2019 17:44:28 GMT-0600 (Central Standard Time),0.44
3cHdfrQ2tC,230,26,0,#E60026,null,E6,Spanish red,Fri Dec 13 2019 17:44:28 GMT-0600 (Central Standard Time),0,0.9,38,00,Fri Dec 13 2019 17:44:28 GMT-0600 (Central Standard Time),0.15
oSn2eSUVF4,167,00,0.99,#A7FC00,null,A7,Spring bud,Fri Dec 13 2019 17:44:28 GMT-0600 (Central Standard Time),252,0.65,0,FC,Fri Dec 13 2019 17:44:28 GMT-0600 (Central Standard Time),0
01djldfO0o,135,2A,1,#87FF2A,null,87,Spring Frost,Fri Dec 13 2019 17:44:28 GMT-0600 (Central Standard Time),255,0.53,42,FF,Fri Dec 13 2019 17:44:28 GMT-0600 (Central Standard Time),0.16
mMkA3bBIHA,0,5C,0.5,#007F5C,null,00,Spanish viridian,Fri Dec 13 2019 17:44:28 GMT-0600 (Central Standard Time),127,0,92,7F,Fri Dec 13 2019 17:44:28 GMT-0600 (Central Standard Time),0.36
oFk0IMUeDD,76,82,0.16,#4C2882,null,4C,Spanish violet,Fri Dec 13 2019 17:44:28 GMT-0600 (Central Standard Time),40,0.3,130,28,Fri Dec 13 2019 17:44:28 GMT-0600 (Central Standard Time),0.51
MG01mHZwdX,70,B4,0.51,#4682B4,null,46,Steel blue,Fri Dec 13 2019 17:44:28 GMT-0600 (Central Standard Time),130,0.27,180,82,Fri Dec 13 2019 17:44:28 GMT-0600 (Central Standard Time),0.71
utIXsAtIQ4,0,B8,0.48,#007BB8,null,00,Star command blue,Fri Dec 13 2019 17:44:28 GMT-0600 (Central Standard Time),123,0,184,7B,Fri Dec 13 2019 17:44:28 GMT-0600 (Central Standard Time),0.72
izOne9rDWB,0,7F,1,#00FF7F,null,00,Spring green,Fri Dec 13 2019 17:44:28 GMT-0600 (Central Standard Time),255,0,127,FF,Fri Dec 13 2019 17:44:28 GMT-0600 (Central Standard Time),0.5
m71Ev2Mx53,250,5E,0.85,#FADA5E,null,FA,Stil de grain yellow,Fri Dec 13 2019 17:44:28 GMT-0600 (Central Standard Time),218,0.98,94,DA,Fri Dec 13 2019 17:44:28 GMT-0600 (Central Standard Time),0.37
8SPeJr88m6,255,33,0.8,#FFCC33,null,FF,Sunglow,Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),204,1,51,CC,Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),0.2
XkbnporjBS,227,57,0.67,#E3AB57,null,E3,Sunray,Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),171,0.89,87,AB,Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),0.34
tTmfC3sCUw,145,75,0.31,#914E75,null,91,Sugar Plum,Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),78,0.57,117,4E,Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),0.46
icHFRyzqHm,207,A9,0.42,#CF6BA9,null,CF,Super pink,Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),107,0.81,169,6B,Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),0.66
QWayI8cfRu,250,A5,0.84,#FAD6A5,null,FA,Sunset,Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),214,0.98,165,D6,Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),0.65
OFwkEAGGrG,228,7A,0.44,#E4717A,null,E4,Tango pink,Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),113,0.89,122,71,Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),0.48
0Vxo3dUG5X,210,8C,0.71,#D2B48C,null,D2,Tan,Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),180,0.82,140,B4,Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),0.55
2FzrziFBei,242,00,0.52,#F28500,null,F2,Tangerine,Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),133,0.95,0,85,Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),0
Cls57H8y13,72,32,0.24,#483C32,null,48,Taupe,Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),60,0.28,50,3C,Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),0.2
929zi1VuC1,251,46,0.3,#FB4D46,null,FB,Tart Orange,Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),77,0.98,70,4D,Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),0.27
rwmeD0fAGW,248,79,0.51,#F88379,null,F8,Tea rose,Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),131,0.97,121,83,Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),0.47
PYuLToHAHS,217,6C,0.6,#D99A6C,null,D9,Tan (Crayola),Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),154,0.85,108,9A,Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),0.42
cHMB4VbilF,168,31,0.22,#A83731,null,A8,Sweet Brown,Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),55,0.66,49,37,Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),0.19
d5Bu9GSxWh,139,89,0.52,#8B8589,null,8B,Taupe gray,Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),133,0.55,137,85,Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),0.54
nw7FtRBFdz,208,C0,0.94,#D0F0C0,null,D0,Tea green,Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),240,0.82,192,F0,Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),0.75
J9h0LJabH2,205,00,0.34,#CD5700,null,CD,Tenné (tawny),Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),87,0.8,0,57,Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),0
o1BlmYohmU,207,76,0.2,#CF3476,null,CF,Telemagenta,Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),52,0.81,118,34,Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),0.46
EA6BrAtAyc,0,80,0.5,#008080,null,00,Teal,Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),128,0,128,80,Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),0.5
tPNV073k0v,244,C2,0.76,#F4C2C2,null,F4,Tea rose,Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),194,0.96,194,C2,Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),0.76
tYCZnXDkjQ,54,88,0.46,#367588,null,36,Teal blue,Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),117,0.21,136,75,Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),0.53
kG8s52kbiG,10,B5,0.73,#0ABAB5,null,0A,Tiffany Blue,Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),186,0.04,181,BA,Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),0.71
TeeDbRRLyV,255,47,0.39,#FF6347,null,FF,Tomato,Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),99,1,71,63,Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),0.28
pINGdFVFQf,250,A5,0.84,#FAD6A5,null,FA,Tuscan,Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),214,0.98,165,D6,Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),0.65
lDRTTAZn0T,222,88,0.67,#DEAA88,null,DE,Tumbleweed,Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),170,0.87,136,AA,Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),0.53
CVAwSKFpoz,216,D8,0.75,#D8BFD8,null,D8,Thistle,Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),191,0.85,216,BF,Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),0.85
p6hxtplpcY,252,AC,0.54,#FC89AC,null,FC,Tickle Me Pink,Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),137,0.99,172,89,Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),0.67
diHUHdtwjf,222,A1,0.44,#DE6FA1,null,DE,Thulian pink,Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),111,0.87,161,6F,Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),0.63
MMCa4PlCJ1,226,5B,0.45,#E2725B,null,E2,Terra cotta,Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),114,0.89,91,72,Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),0.36
r0CYfyXtW1,219,D2,0.84,#DBD7D2,null,DB,Timberwolf,Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),215,0.86,210,D7,Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),0.82
9gDwnugYTI,0,5E,0.46,#00755E,null,00,Tropical rain forest,Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),117,0,94,75,Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),0.37
o0eFauheJM,238,00,0.9,#EEE600,null,EE,Titanium yellow,Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),230,0.93,0,E6,Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),0
9pAkxdiz1i,45,C4,0.45,#2D68C4,null,2D,True Blue,Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),104,0,196,68,Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),0.81
sPHKZBq1SF,64,D0,0.88,#40E0D0,null,40,Turquoise,Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),224,0.25,208,E0,Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),0.82
5IXCaXZwgD,28,B3,0.02,#1C05B3,null,1C,Trypan Blue,Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),5,0.11,179,05,Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),0.7
VATt7NgX6Q,62,DE,0.56,#3E8EDE,null,3E,Tufts blue,Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),142,0.24,222,8E,Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),0.87
TXfIqTTbYp,0,EF,1,#00FFEF,null,00,Turquoise blue,Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),255,0,239,FF,Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),0.94
zPJKJiQmtP,111,37,0.31,#6F4E37,null,6F,Tuscan brown,Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),78,0.44,55,4E,Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),0.22
VAjpFxdAhH,138,5B,0.6,#8A9A5B,null,8A,Turtle green,Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),154,0.54,91,9A,Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),0.36
V5psxLEUF5,124,48,0.28,#7C4848,null,7C,Tuscan red,Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),72,0.49,72,48,Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),0.28
DrH3O90mZ2,160,B4,0.84,#A0D6B4,null,A0,Turquoise green,Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),214,0.63,180,D6,Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),0.71
Yfz8nDmHvP,192,99,0.6,#C09999,null,C0,Tuscany,Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),153,0.75,153,99,Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),0.6
PkQ2nLgSEk,255,FF,0.44,#FF6FFF,null,FF,Ultra pink,Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),111,1,255,6F,Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),1
rhqD1AGY5A,255,66,1,#FFFF66,null,FF,Unmellow yellow,Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),255,1,102,FF,Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),0.4
CmtMdgC49k,0,98,0.31,#004F98,null,00,USAFA blue,Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),79,0,152,4F,Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),0.6
MGc1IbBAmG,0,AA,0.2,#0033AA,null,00,UA blue,Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),51,0,170,33,Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),0.67
xJFo5AtqZA,138,6B,0.29,#8A496B,null,8A,Twilight lavender,Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),73,0.54,107,49,Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),0.42
CVmkwQhN6x,166,5B,0.48,#A67B5B,null,A6,Tuscan tan,Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),123,0.65,91,7B,Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),0.36
OZGaTabP14,102,3C,0.01,#66023C,null,66,Tyrian purple,Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),2,0.4,60,02,Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),0.24
ii6SWg5a2P,63,FF,0.04,#3F00FF,null,3F,Ultramarine,Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),0,0.07,255,00,Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),0.56
ZvWChcIGIF,217,4C,0,#D9004C,null,D9,UA red,Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),0,0.85,76,00,Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),0.3
Qpa8IaE0mC,65,F5,0.4,#4166F5,null,41,Ultramarine blue,Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),102,0.25,245,66,Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),0.96
onfguT5fBm,252,85,0.42,#FC6C85,null,FC,Ultra red,Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),108,0.99,133,6C,Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),0.52
JMpWwqgzoU,102,28,0.26,#664228,null,66,Van Dyke brown,Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),66,0.4,40,42,Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),0.16
QCwVJHdtzR,255,CA,0.87,#FFDDCA,null,FF,Unbleached silk,Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),221,1,202,DD,Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),0.79
EXDNJBJAS3,99,47,0.32,#635147,null,63,Umber,Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),81,0.39,71,51,Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),0.28
Q6dxqk9dVq,91,E5,0.57,#5B92E5,null,5B,United Nations blue,Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),146,0.36,229,92,Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),0.9
Nfbq4AyS6P,174,29,0.13,#AE2029,null,AE,Upsdell red,Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),32,0.68,41,20,Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),0.16
puVlnArw6j,1,21,0.27,#014421,null,01,UP Forest green,Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),68,0,33,44,Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),0.13
QFpAX0FTfm,175,F5,0.86,#AFDBF5,null,AF,Uranian blue,Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),219,0.69,245,DB,Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),0.96
S60XEZ973A,123,13,0.07,#7B1113,null,7B,UP maroon,Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),17,0.48,19,11,Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),0.07
EWHhhNGeAb,243,AB,0.9,#F3E5AB,null,F3,Vanilla,Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),229,0.95,171,E5,Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),0.67
lAdd1KZWlf,200,15,0.03,#C80815,null,C8,Venetian red,Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),8,0.78,21,08,Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),0.08
uExK8BopGa,127,FF,0,#7F00FF,null,7F,Violet (color wheel),Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),0,0.5,255,00,Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),1
wKDDORFg81,150,7F,0.24,#963D7F,null,96,Violet (crayola),Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),61,0.59,127,3D,Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),0.5
UhfBD914Qz,243,A9,0.56,#F38FA9,null,F3,Vanilla ice,Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),143,0.95,169,8F,Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),0.66
TfU8TTDVXX,67,AE,0.7,#43B3AE,null,43,Verdigris,Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),179,0.26,174,B3,Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),0.68
zJ2RuERWM0,217,1E,0.22,#D9381E,null,D9,Vermilion,Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),56,0.85,30,38,Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),0.12
O5BFTSAajP,143,FF,0,#8F00FF,null,8F,Violet,Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),0,0.56,255,00,Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),1
mfNXJkz5k4,160,F0,0.13,#A020F0,null,A0,Veronica,Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),32,0.63,240,20,Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),0.94
bAhL1ybOhk,227,34,0.26,#E34234,null,E3,Vermilion,Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),66,0.89,52,42,Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),0.2
yHfwZdKJfO,197,58,0.7,#C5B358,null,C5,Vegas gold,Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),179,0.77,88,B3,Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),0.35
k6IeRhjmEJ,159,35,0.11,#9F1D35,null,9F,Vivid burgundy,Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),29,0.62,53,1D,Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),0.21
2yvCxqTB8D,0,98,0.59,#009698,null,00,Viridian green,Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),150,0,152,96,Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),0.6
FgAb8hFx07,118,C8,0.43,#766EC8,null,76,Violet-blue (Crayola),Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),110,0.46,200,6E,Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),0.78
d0SfukGPgV,247,94,0.33,#F75394,null,F7,Violet-red,Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),83,0.97,148,53,Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),0.58
T2g5ZQWX8g,238,EE,0.51,#EE82EE,null,EE,Violet (web),Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),130,0.93,238,82,Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),0.93
dRb5p1Q1h5,0,FF,0.8,#00CCFF,null,00,Vivid sky blue,Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),204,0,255,CC,Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),1
MzmEDFw70A,50,B2,0.29,#324AB2,null,32,Violet-blue,Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),74,0.2,178,4A,Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),0.7
mvAPhdGN4q,134,AF,0,#8601AF,null,86,Violet (RYB),Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),1,0.53,175,01,Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),0.69
kIfHE5NLGS,64,6D,0.51,#40826D,null,40,Viridian,Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),130,0.25,109,82,Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),0.43
YdzijJweRr,206,00,1,#CEFF00,null,CE,Volt,Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),255,0.8,0,FF,Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),0
W9fz4wKF2P,238,09,0.93,#EEED09,null,EE,Xanthic,Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),237,0.93,9,ED,Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),0.04
KcYMY54R2X,103,47,0.19,#673147,null,67,Wine dregs,Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),49,0.4,71,31,Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),0.28
TKNGk4Q5mR,212,A2,0.44,#D470A2,null,D4,Wild orchid,Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),112,0.83,162,70,Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),0.64
mAPN7ZMfzB,245,B3,0.87,#F5DEB3,null,F5,Wheat,Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),222,0.96,179,DE,Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),0.7
dwEDCCax40,0,42,0.26,#004242,null,00,Warm black,Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),66,0,66,42,Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),0.26
yiSqgPgrl8,159,FF,0,#9F00FF,null,9F,Vivid violet,Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),0,0.62,255,00,Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),1
lgjL4njxdb,255,89,0.63,#FFA089,null,FF,Vivid tangerine,Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),160,1,137,A0,Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),0.54
agccs9KwF6,255,FF,1,#FFFFFF,null,FF,White,Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),255,1,255,FF,Fri Dec 13 2019 17:44:29 GMT-0600 (Central Standard Time),1
